hex,98-134,97-127,96-121,90-115,85-110,82-104,73-99,7-16,65-91,64-87,62-83,59-78,56-72,50-66,48-62,4-11,39-58,353-523,350-519,35-52,349-514,344-509,343-504,342-498,341-494,336-488,333-483,331-478,33-47,328-473,327-465,325-458,324-453,323-448,320-442,314-437,312-432,310-426,309-420,30-41,3-5,299-415,297-411,295-406,294-402,290-398,288-393,287-386,285-381,284-377,282-373,278-368,274-363,269-358,265-354,263-350,260-345,253-340,252-335,248-332,237-328,236-322,235-316,230-311,225-306,224-303,222-299,22-35,219-293,218-287,217-283,215-279,21-31,204-274,199-267,194-262,187-257,177-252,176-247,170-243,169-237,168-233,166-229,159-224,153-218,149-212,137-207,136-200,134-195,133-189,127-184,126-177,122-167,12-27,111-161,11-21,109-156,106-151,102-146,101-140,random,total
ID57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID570,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ID571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID572,4,2,0,2,8,0,47,0,1,2,0,24,6,0,0,69,19,0,0,5,0,7,3,0,6,1,1,1,3,9,5,1,3,0,575,29,0,0,1,184,0,2,0,33,30,0,250,0,2,4,1,0,52,1,3,0,0,18,0,0,0,0,22,0,13,46,4,0,48,11,0,25,2,0,5,534,146,27,1,10,8,29,1,4,18,2,17,0,7,8,1,0,1,5,0,90,0,3,3,2,21,7523
ID573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
ID574,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52
ID575,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,45
ID576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
ID577,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93
ID578,2,1,0,0,1,0,31,0,0,0,3,2,6,10,0,4,1,0,4,5,0,1,2,0,2,0,0,0,5,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,4,0,2,0,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,6,0,2,0,0,0,3,0,0,0,1,7,428
ID579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ID58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
ID581,0,0,0,0,0,0,55,0,0,0,159,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1022
ID582,5,1,0,11,6,0,83,0,2,0,34,51,3,2,0,37,13,0,1,4,1,30,14,0,3,0,0,0,12,0,2,0,5,0,0,12,0,0,0,4,0,1,0,9,16,0,6,0,0,0,0,0,10,70,0,0,0,0,0,1,3,1,14,0,6,12,4,0,31,39,31,11,6,0,4,3,52,2,0,4,8,55,2,4,27,2,45,0,19,18,2,242,4,3,0,55,0,0,1,0,9,3779
ID583,2,1,0,3,3,0,21,0,0,0,1,13,0,1,0,12,2,0,3,3,0,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,3,12,2,0,4,2,1,7,0,0,4,0,7,0,0,0,15,14,1,2,11,0,107,0,1,1,0,306,0,1,0,5,0,0,1,0,14,1959
ID584,17,0,0,15,16,0,76,2,2,0,12,30,0,4,0,69,29,0,3,8,0,31,4,0,11,11,1,0,12,2,3,3,1,3,5,5,0,0,0,23,0,26,0,14,24,0,9,0,0,22,2,0,12,2,2,2,0,0,0,0,22,0,12,0,0,27,9,0,214,55,6,21,12,0,7,1,64,0,0,1,16,50,4,1,24,6,24,0,46,57,0,7937,5,10,0,106,0,177,1,1,38,28910
ID585,10,0,2,15,11,0,41,0,0,2,11,26,0,1,0,101,25,0,0,13,0,53,9,0,21,0,0,0,3,0,7,3,2,2,0,5,1,0,0,1,0,0,0,13,20,0,10,0,1,3,1,0,11,1,1,0,1,0,1,0,12,0,11,0,1,11,7,0,25,26,4,9,0,0,8,6,63,0,1,2,6,45,1,4,20,3,9,0,11,10,9,617,2,0,0,117,0,3,1,0,25,4940
ID586,4,0,0,7,7,0,32,0,1,0,7,23,1,0,0,67,30,0,2,3,0,280,2,0,3,6,0,0,1,0,0,0,0,0,0,19,0,0,1,5,0,0,0,6,12,0,11,0,0,0,0,0,9,0,3,0,0,0,0,0,9,0,1,0,0,6,2,0,32,17,3,17,2,0,1,0,24,0,0,0,29,32,2,1,9,4,13,0,3,0,0,106,12,1,0,136,0,0,0,0,10,3304
ID587,13,5,0,20,51,0,320,0,2,1,10,62,6,5,0,344,146,0,7,31,11,1102,15,0,85,2,0,3,1,3,9,4,9,3,0,18,0,0,0,14,1,4,2,21,13,0,42,0,0,6,0,0,16,1,0,1,0,2,0,0,23,0,16,5,2,39,45,2,56,166,10,56,11,0,28,2,233,1,1,5,64,315,18,4,42,5,105,1,14,6,0,64,22,18,1,1118,0,14,3,0,39,15052
ID588,419,111,32,320,517,20,1419,3,86,18,100,480,71,33,0,1720,1940,0,32,521,77,2365,49,0,133,32,4,41,75,110,244,91,93,39,29,293,3,17,0,85,10,81,8,225,251,8,406,4,1,95,11,13,398,15,113,41,4,13,2,16,870,70,315,93,20,288,256,4,630,1814,72,1707,44,0,164,17,1887,14,2,53,871,3032,109,124,375,153,1364,22,363,459,43,396,1349,106,11,11095,3,73,12,43,284,124846
ID589,94,13,7,48,40,0,233,1,8,2,5,74,5,11,0,332,100,0,14,108,2,47,17,0,22,1,1,2,4,30,17,6,7,28,3,29,0,13,6,16,4,9,1,26,82,1,63,2,0,12,5,1,148,0,14,16,0,3,0,3,614,6,471,28,0,171,30,1,167,317,34,5779,6,0,43,3,200,1,0,8,399,3089,23,15,54,88,147,6,8,4,2,8,526,11,1,434,1,1,0,27,89,40295
ID59,53,13,5,335,467,1,92,0,7,0,5,67,1,10,1,194,30,0,3,42,2,79,4,0,8,1,0,0,2,6,16,9,69,0,0,30,0,1,0,2,6,5,0,16,14,0,64,2,1,3,0,1,20,0,7,1,1,0,1,2,42,28,13,4,2,26,149,2,28,274,16,45,3,8,5,4,102,0,0,3,52,412,112,8,29,41,250,1,18,9,4,17,45,16,1,41,1,16,0,1,78,10581
ID590,77,7,0,27,28,0,145,0,16,2,4,98,3,10,0,250,59,0,129,96,14,82,11,1,20,0,0,1,0,7,11,2,7,0,27,53,0,3,0,45,9,8,1,18,21,0,25,0,7,15,1,1,22,1,8,3,0,0,0,0,94,2,707,10,38,102,23,0,52,759,64,83,6,1,8,7,153,0,1,11,710,18700,7,31,33,20,113,4,7,2,18,14,73,3,0,103,0,7,6,7,69,52163
ID591,80,19,3,77,134,0,357,0,31,6,37,218,7,29,1,909,116,0,30,85,12,127,44,0,25,5,1,9,2,17,25,12,18,9,26,155,2,2,0,91,30,3,0,68,66,5,120,2,0,7,2,6,102,66,28,15,3,0,0,0,88,0,4042,89,12,134,59,0,157,2769,110,282,6,1,47,1,628,0,0,35,1187,12328,51,17,159,22,442,83,20,23,15,31,77,17,0,152,4,129,17,21,193,68650
ID592,70,21,14,92,145,5,485,0,84,12,18,105,3,177,1,660,51,0,35,69,25,90,95,0,44,18,0,3,28,32,41,16,22,30,3,83,2,12,0,10,549,9,2,62,97,0,222,1,0,3,2,9,45,10,28,5,7,0,0,1,58,2,305,111,4,122,40,4,173,6538,85,257,10,0,43,4,530,1,3,12,91,982,44,9,81,229,576,566,74,53,0,18,101,37,0,105,0,13,4,36,146,44784
ID593,37,2,2,31,214,0,204,0,8,2,4,54,1,5,0,178,12,0,3,32,0,12,27,1,10,12,0,1,1,9,17,5,0,0,0,10,0,1,0,1,6,2,1,11,34,2,91,73,0,3,4,14,16,0,9,1,0,0,0,0,12,1,13,422,0,34,11,0,40,274,17,48,3,0,13,0,108,0,0,2,17,257,22,6,41,3,53,19,7,46,0,1,53,4,0,36,0,4,1,5,30,8210
ID594,1,0,0,13,3,0,18,0,1,0,0,9,0,0,0,16,1,0,0,0,0,1,11,0,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,45,0,1,2,0,2,13,1,17,0,0,1,0,6,0,0,0,5,15,5,1,4,0,20,3,0,0,0,0,0,0,0,2,0,0,0,0,4,712
ID595,69,36,12,38,209,3,473,0,29,0,4,83,3,31,0,512,24,0,8,53,14,10,441,0,10,103,2,24,367,45,237,37,5,1,13,281,0,13,12,12,3,0,2,19,51,210,101,2,0,1,5,7,38,0,50,0,6,1,0,59,10,2,22,649,2,62,30,1,147,227,135,123,11,0,45,1,186,3,12,22,100,488,56,54,76,10,167,10,7,31,0,2,31,11,15,30,0,6,0,4,39,18807
ID596,55,42,23,67,1313,3,513,3,67,3,3,175,2,5,0,391,46,0,5,53,0,34,69,3,23,17,0,3,27,34,166,12,12,3,0,37,1,3,1,12,40,1,2,46,35,56,283,1,0,4,3,10,48,0,20,5,6,0,0,46,17,8,28,216,0,101,33,0,135,169,273,219,1,0,73,2,335,0,8,7,80,299,110,61,82,17,155,10,9,46,1,18,15,13,7,62,0,91,1,37,88,19522
ID597,638,730,416,939,2215,45,3617,208,175,58,222,4753,97,100,4,2746,326,0,107,1745,112,562,220,1,146,190,56,398,68,697,1305,536,275,2,49,1005,17,44,1,125,5,51,43,686,466,111,4124,128,6,145,166,179,928,6,436,131,498,18,5,249,179,434,488,383,34,964,517,10,1098,1639,831,1371,111,7,500,10,5111,17,478,417,490,3674,953,665,845,191,1792,47,127,733,16,544,517,100,1954,1249,3,394,25,38,2248,186924
ID598,25,11,4,44,90,1,183,95,7,2,6,277,6,1,0,225,4,0,6,22,0,18,32,4,6,9,0,8,2,13,44,4,7,0,6,24,0,0,0,2,0,0,1,31,34,3,202,1101,0,14,1,1,30,0,16,5,4,3,0,0,2,19,14,16,0,118,6,0,30,69,47,76,0,0,16,0,267,0,1,15,24,71,27,18,45,10,132,3,4,8,0,8,14,6,62,71,3,837,3,2,306,13951
ID599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID60,291,62,25,2397,3124,20,882,1,17,11,14,392,12,85,18,1705,53,1,29,224,2,117,124,1,21,21,11,12,14,176,243,39,77,5,25,268,2,12,6,41,14,10,16,104,85,6,339,0,9,16,7,4,415,2,112,23,0,4,1,0,75,8,217,68,12,325,230,4,473,982,132,416,21,47,141,9,1032,2,2,57,287,628,8334,137,529,121,4139,8,64,42,2,47,251,80,11,186,13,30,7,84,224,93159
ID600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID603,0,0,0,3,1,0,6,0,0,0,0,8,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,3,21,0,0,0,0,2,1,1,0,0,0,14,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,276
ID604,0,0,0,0,0,0,10,0,0,0,0,3,1,0,0,9,15,0,0,0,1,10,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,5,2,0,0,1,0,3,0,0,31,0,2,0,0,9,0,0,0,0,22,0,4,21,0,0,3,1,3,1,0,0,2,0,33,0,0,2,1,45,0,0,0,0,2,0,0,2,0,0,3,3,0,5,0,0,0,0,1,701
ID605,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87
ID606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ID607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ID61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID610,1,0,0,2,0,0,8,0,0,0,0,4,1,0,0,4,0,0,1,1,0,0,36,0,0,0,0,0,1,0,1,0,2,0,2,6,0,0,0,14,0,0,0,1,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,4,8,1,6,3,0,0,1,23,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,531
ID611,1,0,0,0,2,2,8,0,0,0,0,16,0,0,0,6,2,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,1,0,8,1,0,1,0,11,0,0,0,8,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,36,2,0,5,4,4,0,1,0,0,1,31,8,0,2,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,9,0,0,5,0,4,583
ID612,0,21,0,0,0,2,2,0,0,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,149
ID613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
ID614,0,0,5,10,5,0,12,0,0,0,4,4,2,4,0,6,9,0,0,1,0,0,4,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,3,0,0,0,2,2,0,2,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,4,0,3,15,1,0,7,1,0,0,0,0,17,9,9,0,0,0,0,4,0,0,1,0,4,21,1,2,0,1,1,0,0,5,0,1,0,1,0,550
ID615,1,0,0,0,1,0,2,0,0,0,0,2,1,0,0,3,1,0,0,1,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,8,1,0,0,0,7,1,0,0,0,14,0,2,0,0,0,0,0,0,3,0,1,1,0,1,281
ID616,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,38
ID617,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74
ID618,0,0,0,0,1,0,19,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,160
ID619,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
ID62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID620,0,0,0,2,1,0,6,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,127
ID621,4,0,0,18,13,0,69,0,3,0,11,134,2,2,0,48,13,0,4,2,0,28,5,0,1,9,0,0,36,2,1,1,0,3,0,1,0,0,0,1,0,1,0,8,18,0,26,0,0,4,0,0,17,257,59,0,0,0,1,0,3,0,26,0,6,27,3,0,20,46,2,12,0,0,9,0,46,1,0,0,6,77,1,2,13,1,30,0,8,34,11,63,2,1,2,38,0,0,4,0,9,3861
ID622,4,0,0,10,0,0,30,2,2,0,2,12,9,0,0,37,1,0,1,9,0,23,5,0,3,0,0,0,4,0,2,2,0,0,0,0,1,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,11,29,2,0,0,0,0,0,0,0,16,0,0,18,0,0,18,11,0,5,1,0,3,0,30,0,0,0,3,36,0,0,4,0,10,0,8,15,0,67,3,1,0,19,0,0,1,0,5,1520
ID623,0,0,0,2,5,0,14,0,1,0,12,4,0,1,0,71,3,0,1,1,0,10,1,0,2,0,0,0,7,0,2,1,0,0,1,3,0,0,0,2,0,0,0,2,68,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,1,0,0,3,0,0,5,10,0,4,0,0,4,0,11,0,0,0,3,4,0,0,8,0,16,0,0,2,0,120,0,1,0,9,0,0,1,0,9,1408
ID624,3,2,0,1,8,0,27,0,5,0,6,27,0,0,0,28,1,0,2,4,0,38,4,0,7,0,0,0,5,0,1,6,1,0,0,11,0,0,0,0,0,1,0,5,30,0,14,0,0,0,0,0,8,15,1,0,0,1,0,0,5,0,14,0,2,13,19,0,15,17,3,8,0,0,3,1,36,0,0,6,7,18,7,0,4,0,8,2,2,1,0,176,3,3,0,17,0,1,0,1,17,2164
ID625,2,1,0,37,5,1,43,0,0,0,1,11,0,4,0,27,8,0,1,1,0,584,8,0,4,0,0,0,1,0,2,1,3,32,1,29,0,0,0,1,0,0,0,4,4,0,14,0,0,0,0,0,2,2,1,1,0,0,0,0,2,0,5,0,0,22,3,0,7,73,4,11,1,0,8,0,40,0,0,1,3,11,0,6,8,0,33,0,1,0,0,81,1,0,0,19,0,1,0,0,38,3989
ID626,18,4,0,60,45,0,148,0,5,0,14,35,10,7,0,102,28,0,1,19,0,12821,28,0,17,2,3,1,4,14,7,3,21,0,1,23,0,0,0,3,1,0,0,23,14,9,28,1,0,2,5,0,15,2,17,3,0,0,0,0,73,0,22,6,9,36,17,0,41,195,4,33,3,0,11,0,184,0,0,2,70,119,10,14,39,6,148,5,7,3,0,30,82,4,0,354,0,8,12,0,68,46190
